105373655,191070901
137853857,297991502
45481107,233484135
66166247,190350735
107673017,211772967
130756544,72084682
80632474,182606748
105603256,299984237
3523116,185173843
104342607,358010475
65196734,213954359
115988113,114205684
68597206,344950093
138843810,185900616
68985908,300585640
25994909,398813192
65484241,336506959
37950224,9099272
42109144,146174737
46050398,354402849
96408898,356380725
53219515,81443295
7829997,389189405
13178504,3596930
71985206,268465383
57861697,166736680
82734120,403963890
82857884,273129757
99680770,25779482
66369549,139285756
25509021,274341295
128575721,404312636
36564172,186528992
99693145,316040737
3569244,195061051
110615671,118640362
73433921,163229578
86564746,61719739
68723589,201202460
115454693,64957894
95327292,219259285
48883521,331300392
10149605,164404155
16687044,55160289
56127169,392871756
112887316,364449884
39454183,237762947
55721608,30319785
55576078,163715461
60441587,2889696
19260041,235697631
43084101,228791291
18519220,302567535
81611585,107457130
109103,348572078
35881288,395056074
139791455,205577808
67736383,345956038
110848208,164769827
75350465,29606780
21406678,148745115
11993970,363348537
37273399,373583718
5851343,43212449
32350300,356494679
111497529,67258810
124561281,319303477
54476739,107483935
13320723,166819440
116601750,216521194
58517853,206569608
71517427,189791177
89416397,82096482
59688022,352349523
2887948,193095757
30439138,213902640
106507776,116174462
90689083,326063766
27423844,326210462
88968610,46454946
101828853,275228273
2338844,212010143
106840813,120811041
127599272,107943062
108049747,93264062
45069561,105821848
65210541,265448379
27933232,46078725
71678956,135371092
61513100,123777980
111665868,67198098
97347111,397921147
123798968,57808421
53308425,140289064
69545007,94798623
99172303,401546966
126412579,94644398
135517697,152359377
121984122,168845781
90579934,386857348
138299981,223725342
23242349,96678989
112938311,181294071
70978759,336880134
1902324,235642177
118742520,69465850
91222505,71326996
39918045,394904147
119389169,138088167
76786143,371906359
28880921,284273516
129085256,175157688
81608134,111175218
32350300,250019850
15484510,198916072
137115052,295540826
91719173,244943519
10706095,380690950
106507776,68674682
74552997,339067603
88290400,386463216
103523811,338727776
82010047,375218535
50684235,76952305
108287275,95685124
126611664,368057900
46485348,231069213
114605620,269613634
34702432,399566523
64431010,166113176
7231382,51111152
97347111,189246388
125193088,385346764
84877567,62005973
1022919,270946814
69423169,256287722
131681471,387059500
25509021,256209063
54276328,70934407
55507721,313228645
141083720,87526
69240146,350756815
83469580,329447788
79181598,190283444
93867217,145392331
45612771,391130917
32831611,19546963
78989068,284990475
116634436,277655118
123798968,282640831
90652115,64534033
68784632,106778699
58953127,53388406
89063931,165785456
99480990,14839870
12039328,186360095
60859166,133501052
68747316,173894604
30407680,381235593
35151210,197489643
56127169,376167461
129676722,132082733
55053280,316005058
74793862,378999432
55521985,216548825
142306250,243066264
71514585,172866368
22424853,136235073
65019624,184200300
13789551,98798963
51843348,228975890
116920321,176322822
110893699,157123851
112428019,395292689
60175632,181608743
13045535,360274641
93781445,220015379
136556150,266203660
32831611,257168627
33245877,361931237
127654834,33275631
79362621,348827755
126498373,277692410
73172497,371433757
140580701,355957682
5485673,309861448
4869558,18470954
511319,43767471
116413998,303367608
58200499,131413048
115129419,277290969
46476731,341367734
33212575,243678118
92316150,377828460
91123846,196869979
65851171,58301133
4506770,20557633
72375683,375464222
44810785,102362804
53831524,106840202
74155886,253372463
11051465,308639709
111105453,86721398
40917728,155925592
135047644,52193211
106966217,268733120
127942702,380380650
126382145,387534557
78161252,52053711
33245877,155966230
22882656,204547533
68421220,308532808
17230300,200040195
73407945,392347406
15412753,224303833
25509021,368819249
108039936,88592513
5999606,206957168
73632654,363808700
99228290,401321336
15731637,233756686
125634578,323629951
120182336,110663501
25541349,145734800
115971384,212969102
29217415,65542433
36113584,196727281
30701881,361452902
35607007,21340127
37420600,250510827
21696214,18064525
110731834,401660959
29888146,23353179
46375902,170113300
19490224,23015302
138858951,226706534
55305887,110536368
114920191,194885985
69070936,397490052
13117645,290539297
41072973,295188538
10149605,384605555
27300633,173765300
22962826,113041538
4205661,71383455
99910813,261532595
29217415,10204778
90078744,125618510
49176199,383720409
93913492,260184496
135756066,7187174
94945054,291600468
138793462,264418379
9092898,113407249
91090440,38641006
84826816,113044933
5154444,396931655
110690572,383483840
66393587,206612351
137092015,143926013
42527310,303333455
110208146,237037565
121320202,189307607
74261240,261547879
111768420,231372772
10120410,159074798
33318592,159030276
37779911,252387354
19187898,46932096
2814416,293231197
90024783,111196737
50177259,95814847
26640891,18060455
35254146,52842275
63727001,63152603
140334474,166492367
59688022,272330515
138140237,368886194
87348753,35410700
12373803,253858595
6554968,43229258
38965513,340529490
58871895,275970673
77654027,380306477
25389839,205489840
9957695,228622151
86674738,190425823
18731849,381982150
81176106,142378392
45118381,77972787
58866828,192401210
36577224,2580372
126205303,309072690
92795144,6438675
131187235,231084305
132991979,319572474
90579934,131058243
60575815,26380409
52588100,85385303
126665202,280514911
40014282,172566779
60535085,17057590
75232063,96557287
99199943,273330985
15089987,230042906
65019624,307243561
16896741,199372815
70144446,400955398
22873496,129850615
114955187,310679380
84123477,48096158
20626308,185344258
94195097,123598508
99503374,360930746
113469201,116951875
76997894,264979356
18883390,391213476
85590667,115718899
69545007,231213178
58156669,218877731
61548569,55276599
41986120,338691756
67473135,196539580
114955187,119260614
85590667,325589761
40122764,19884903
15064877,67817270
126669454,286862181
27736230,292483494
61209536,182647423
105218865,349498202
100039408,210756950
91638650,83142039
50684235,178962569
13851244,294208132
121251549,398858024
42601828,345897704
98057100,60532613
125313573,276964371
136062420,95953931
59622953,104737172
115340399,116427665
3519280,94580182
112156434,160497623
33470115,46419239
130463595,259314975
28982451,199779599
60023876,346629710
116059925,357497766
2604596,141081723
4286657,363807743
113537369,304586756
61246666,384383169
15484510,7154025
127701396,350131822
30701881,285987046
114283742,268918680
18261127,104109160
17020394,340319223
74412246,243886194
24698599,155592423
100127501,345038766
83299768,115890716
97496187,163650371
32497825,289640834
127896334,353516604
71778458,327972850
69954393,230655007
120971329,146393208
679422,300728499
130831293,163781088
110434555,54873125
29864087,277999220
54209577,308554497
134029279,359267829
56514257,37447878
77431901,208638084
100097997,380217529
113674227,280698492
131982300,284309928
27622186,396356956
7821057,292919014
108945253,293014246
56117792,400202471
7658518,272189426
99781237,65094566
112125475,373484654
49911829,35727369
263670,354710544
128779283,340805746
51160991,399439928
103655705,276606619
26391467,233204999
17825629,329263932
20123340,161379919
111671760,105211134
89346491,276407363
89346491,214511672
141996578,192680301
6079735,298995079
68225403,303085154
116794851,272050380
16674524,272601496
26917354,224251163
131310532,107998933
88005937,227319124
101955475,92857491
34665001,351729926
21520822,376343529
99421976,396078427
72767439,154102455
82094172,382353969
127009117,385679082
77646326,291850047
119389169,53001540
50177259,362305721
130580296,360007470
12149154,190284859
13178504,142483339
90689083,256752573
15021819,141014768
85717637,241417140
23574912,347679622
64049642,154725895
90232426,255115264
101689972,357883581
83683277,386794123
109103,37615436
135412464,49769247
43396238,284899780
15283261,621264
6038459,369016049
114283742,384669974
100112070,118593911
129070018,82862561
115368454,277323023
55507721,181936459
63953333,321071700
126498373,190193725
118709512,333902724
53308425,329320417
51969859,127009561
10149605,142826920
27313574,23438692
92076034,344483055
139370639,352119504
66758277,73345179
56009546,276712851
122129618,315139119
30872855,159962394
66393587,106843433
130987421,144314412
8325510,393868262
129377820,389742249
83687317,233285333
77053167,255665955
117517120,66758909
77938710,65379702
59241675,293831068
83752696,206722630
120443445,139367599
139215401,161562591
114283742,9475134
128078712,178138938
109555384,153891886
7805089,63819446
61950050,272597263
57861697,138085756
129583911,62307106
29300731,305634331
119214936,380217529
26640891,246070567
8197937,309110714
92645086,333662060
10437655,118012660
37305183,14139934
62855978,181238556
50159699,22363342
84368466,349591607
46485348,30203843
123798968,355903957
110033398,253996506
122818954,252081970
92926865,163473513
35745255,227553028
124116992,42967068
22921488,93204486
86056995,280849052
80345747,230085945
61134302,300405927
85209339,384398447
98353502,368903068
123829617,337885430
55507721,30151982
2845412,344460284
50347397,161429284
105359649,23892722
110976685,322887643
45021480,217354542
64152450,261229939
118050149,363734944
111671760,41156162
83764719,348830369
109410073,78569350
119389169,225136987
45324981,238843184
71999129,104090934
4573013,173918063
108287275,115581182
83688949,271696148
111497529,181523670
56201536,61374873
33388747,145687813
103781365,349687555
9274345,33605106
61950050,364413620
129856530,305715894
58730281,385969061
120530344,353674758
109939909,284065950
135312215,110966792
121320202,133319935
122807356,24313808
129236851,22248003
4573013,382598714
119389169,137169281
42505115,149079681
90684505,269673395
125067299,21958637
101372973,353167396
27933232,24436028
99030368,253683818
39441936,12873754
38915660,174227774
108846913,279236060
125736325,380882475
97295603,123095648
57334064,11996040
1399592,75598727
51923119,244271820
29332454,318638957
66303330,400812392
69673512,71132097
102833698,166511813
31637860,54759932
12039328,282271653
117956367,257234983
108611714,312697051
119257966,133820090
106634442,343239430
70027159,205633018
35324602,236262556
55507721,342960463
17165737,252202091
115078779,204919196
96882763,346178401
72789014,17884288
13447112,107618395
46179048,367781244
57468399,82098003
109355858,303742210
76939979,166303697
86241219,228457390
99851929,348861721
124390412,150314112
101256206,373331992
81756097,250988699
133235363,260237404
19229301,229846719
64139754,207125022
10960939,368549387
37950224,74837048
95014110,326426566
21855075,272261181
65454710,26216981
92614762,288671637
71051585,155277365
48420009,310325735
19044059,29995312
61861941,82812282
37064529,372715458
115792807,164324112
20401,115439153
117883202,140582219
71778458,214423331
15019848,54222561
55821833,327949505
85590667,257874689
140199015,54927198
64818293,82210278
108527493,356607828
15283261,300147140
68573775,337164027
2030793,182894041
55507721,390960356
78045043,324892290
62944161,299716299
91223012,108210720
115368454,376976931
18649051,395354283
5616094,200685774
88544112,175012881
27626311,177624943
14639329,4926392
17175521,102344901
7546392,124589978
41951897,280596049
123900342,324691488
112642306,261201851
124116992,263178708
77861025,172704918
106627467,214700499
31354597,254572693
121000384,289038332
93850991,24888614
64139754,352820373
60079613,261114059
95663386,127112150
48308523,196286448
133252311,309781855
135730737,286810097
109555384,351323769
130461158,251100909
13320723,96395228
119214936,172956779
74775623,361399881
117554302,151176121
83156622,70827496
60248227,87864306
134512473,110696994
127951201,67803890
82734120,304728180
71678956,225139397
34948661,304612222
106586433,215675081
608951,192222710
73676533,251680071
125736325,47011635
8397935,370160616
141569149,362159811
66850651,267879496
41599972,63302530
81500436,130792680
7815258,273638147
58811668,292413685
81514650,265934515
137513013,375848185
103489606,97244973
121194621,46112695
13506203,308359098
35306096,147169291
138008005,177199585
49780463,207711457
59167469,308742412
118051628,299893486
54279484,113134132
44810785,216320295
7283064,23794394
53364820,38898967
130991648,252492089
123963959,379340216
7283064,278841543
135426325,173502624
18261127,316647101
78989068,87258479
7658518,321599479
108287275,216972195
127960021,210065222
88749982,88575833
60886488,76281328
89817349,134784849
60886488,179966187
40818899,149753486
100929958,44941029
94195097,117216943
124829509,330669473
9238104,159899327
107024477,271837978
116486348,229064411
53981410,190165678
68421220,287341845
139766625,372838193
125227357,113938506
49189810,77967553
46179048,343687025
9238232,86894767
140483725,284565722
3192805,292492444
127896334,25556299
123963959,126018739
33713238,23490386
83767777,388591559
65746371,374615005
76398803,308151502
21115351,294160076
16716001,215558071
25742135,28935088
30839253,312919558
80345747,383962610
110318666,330246260
68709423,257663448
15821508,161171302
49897559,349018252
138140237,300874974
90689083,155420557
70500246,38793069
136407839,248672992
123082064,255650049
63538585,381922547
35205411,235593494
107771019,332002700
74986748,373677876
49007854,282005210
48883521,394288977
51692765,198974256
38642555,200637457
135517697,221153587
111497529,233963640
126992775,220217855
1234370,114482058
111497529,280147403
41809500,254241591
92624626,369698877
25665414,313358573
15910492,400494865
12161548,263618712
124171542,368274881
126380492,154754026
83469580,32449356
120964894,184160852
13178504,167329854
15283261,211415306
73467713,34101393
17510838,376773610
2196875,275907001
61803293,83067786
95194818,142082187
81567660,182102255
36058886,310170831
18231677,8068213
109939909,58493722
18883390,114045698
89003687,57454242
88980512,363183733
39691727,389624521
1627203,75262981
32203843,30622463
119284319,212787823
138858951,13898499
126603266,164502937
73632654,318544561
127896334,267480458
74261240,272102186
11197176,311504805
122714235,72990580
93704320,363245760
103633934,75245298
21287960,82245215
121194621,193746866
55530513,71062665
68752329,398291132
66717513,377352545
86730643,82890863
48883521,9582336
89792074,83225399
117308359,397646516
115783585,200622133
108983810,337733173
70486234,203877201
7283064,105513090
135756066,204814637
111612020,386010559
54257383,332973585
90823156,367435502
38885211,121320338
44445004,365895704
49929778,263393425
119278510,154719249
23796078,9943762
59462013,384575180
35604404,296531474
8287368,351559150
47035700,147372874
44614861,129223913
47237907,6544696
75648334,221660772
36577224,271192488
12060780,90081142
37974562,167502067
24415789,68548878
139030112,158601728
102020621,249024070
53008070,89244895
74775623,172005287
129856530,304498408
6375695,218959085
88749982,5542881
116730636,310229890
4232880,288963077
110437472,256013269
40806340,327229316
66801315,301911345
76786143,185736457
131396587,319791453
91078774,245357169
13758285,8773228
123963959,293669866
31840935,319705003
10249768,202368436
35306096,223226831
100973258,118474230
79123404,43348305
33470115,93136063
63697884,361536333
70027159,50259499
98466620,384183202
36328591,326963776
55667626,298275048
48517391,307161317
12399556,5461554
109174939,151821482
26957136,276093690
83307780,376296555
26604313,246229933
7829997,256585867
69240146,174015101
23248133,81995274
62944161,71912586
15283261,183518906
21287960,133017935
13907248,138646673
73737167,212873765
13398279,377098846
71279285,273573914
49512453,124150908
53964738,228194225
102504471,87204506
31368231,179496821
60238437,191079328
111385958,205868304
117903708,359246719
29400029,285248890
109957388,298832163
46086237,369029351
2289510,262908498
99759576,4652511
131890544,387651852
30833242,100727297
76841032,74362713
91496013,62850166
8382449,230595391
40818899,279982651
115368454,369168828
75648334,367484536
82924944,256810119
76398803,349263348
125634578,321964382
39479918,387176827
26640891,246850420
103464835,35546021
135124427,123411088
13630759,71292269
14869973,211216325
127479589,106863510
96050373,293632334
122807268,43273873
54330697,65246113
118051628,145232360
30292145,299297891
82389748,53365242
31840935,178583270
32919395,249492974
92614762,35882583
138140237,361733959
54668253,231513347
89346491,10191032
78161252,57647702
10149605,82245215
81748621,396102070
69051488,276836418
32349430,109245033
89727305,445113
94945054,127872273
120059346,238893592
26857882,345334218
110370435,97770568
109957388,94811993
69871078,47639544
71152040,145128965
85717637,225935158
115971384,227363136
116799988,375354867
23668132,213975170
18261127,238392173
62336318,139286065
31024861,300432321
55667626,118128113
115971384,49339008
117144216,384284137
126665202,280031163
68573775,172207981
22170979,197911409
50649733,295477672
127896334,268153301
43857558,153036609
22005280,323593580
109939909,347770937
83328872,154968755
77654027,165578875
51948061,38002177
98057100,224138686
141996578,151065827
27756102,39569015
76054159,300072512
31662494,93009773
64928130,263202281
106840813,98613499
66303330,89472350
13201221,132982257
5154444,81180282
8382449,210425307
7089989,287816099
46485348,344129607
19442807,194092168
17485864,396292156
132315137,142729305
51123305,353409811
132688030,146114268
21193363,329272485
103600938,232957375
55507721,202311122
65420018,251260681
119091459,378213988
52655107,379778773
66393587,242448426
115792807,309541602
86889967,272531777
63697884,361618375
38088521,300287041
106277262,300451413
7560153,341655097
28692321,41162263
61168,307413295
41318851,54399799
78500032,45174904
69760730,398286829
21038500,227903055
115792807,226852943
65112175,220741377
17967304,315597468
39775594,17050539
96672008,356025374
108890194,42784401
42109144,149940339
123140704,335144961
42407685,332253170
60248227,49352079
127701396,144476271
61548569,361389039
95448497,34699214
482573,341200427
75394275,124250148
9238104,235713183
9784313,319178151
90943326,326599360
126459850,86998480
44397875,84369742
126784328,8153952
71193336,368302769
4869558,103452678
35465890,57693578
114955187,307354934
90805328,188237022
77646326,95898455
8429025,205949107
73427429,309699219
49133248,180651104
66421472,255407650
35168420,282509533
2095294,250161802
15019848,264907687
131804738,343557713
77935067,41863587
58811668,191394127
115368454,114185029
115368454,354868338
68723589,10683760
17037975,291641919
5244763,40081046
127513637,254350410
115754252,103984525
130453311,65838991
113469201,328863878
62073731,187578302
97347111,217397359
36121813,385142016
130463595,214153625
139919319,210152537
92979441,198988409
76395928,375532747
111786935,65130621
45881494,322929127
13498393,359652587
191366,60520373
142128951,253375801
130766413,114299877
56790163,365571040
57248501,270807298
68723589,280831481
73433921,183038416
42407685,379653104
35168420,75595882
83589880,381672297
91638650,153283636
81997056,69952572
56699596,378726646
88296368,251300790
29438088,289011016
55576078,216516216
43660726,376231606
108378461,215618108
24189643,348632310
82734120,385266593
55576078,239905496
141996578,188237857
115540691,173600374
89587556,169885558
65454710,198054097
36525698,125883379
17341591,363404371
140334474,387758840
128323172,248853839
31224289,395018472
96639383,145360701
84012516,246283210
25815801,65952989
67170712,361206504
117396268,376157060
124506198,397321209
76398803,220363024
80522255,102472358
65961855,289462964
45051306,331666090
45612771,392352685
86241219,359694023
39441936,162852545
24698599,319649045
28277274,133535878
47909125,186920369
95852908,60594180
117982961,131505384
106926411,81424409
63051398,76432861
103253059,305834408
81924521,239743974
99680770,371919544
67422920,129619695
31637860,325108555
85717637,320573643
110876918,377404672
66801315,144411432
14137229,302207954
111385958,324628524
98174744,256094934
45820472,118477272
53831524,190610963
126543436,46209401
25994909,32499037
22886227,134915608
72956422,216724769
117396268,256705444
126745464,281724489
81245680,125532206
58335778,155830645
4552768,220681633
55507721,78885662
72288359,272588103
82734120,390660165
129236616,234983192
16716001,333866800
12931864,370854600
141263225,249219560
70542990,31297945
12722132,31958172
93730295,39893918
15448621,124205152
76678507,299298159
121420532,67531445
81964751,166049624
78595880,358629200
15657391,4923566
1627203,80476062
132564529,333497444
25541349,50307624
47106355,103470406
19852570,130290118
49940966,200246422
75933011,36493640
119432472,223867998
80699349,221109138
25756303,285088774
75232063,375203185
65454710,187409253
111671760,130078672
22701535,157760138
15283261,95208257
57857118,192881272
113469201,333501260
133887741,339868021
105089571,70722088
106025785,29422644
22369795,175500115
91595746,351106098
96352312,75617021
136420024,62231757
121368242,185542670
123930346,341658196
15526307,108494477
101955475,8322658
